parent_url,url,text,link_type,link_description
https://onlinemajdoor.com/?cat=12,https://www.facebook.com/onlinemajdoor,,social_media,facebook
https://onlinemajdoor.com/?cat=12,https://www.youtube.com/channel/UC2dgR_2zhDYAtJxotUAQb2g,,social_media,youtube
https://topnepalnews.com/news/41688/,https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Ftopnepalnews.com%2Fnews%2F41688%2F,,social_media,facebook
https://topnepalnews.com/news/41688/,https://www.linkedin.com/sharing/share-offsite/?url=https%3A%2F%2Ftopnepalnews.com%2Fnews%2F41688%2F,,social_media,linkedin
https://topnepalnews.com/news/41688/,https://www.facebook.com/topnepalnews,"
                
              ",social_media,facebook
https://topnepalnews.com/news/41688/,https://www.youtube.com/channel/UCiNWplWIy-DHHt0mj-lUfBw,"
                
              ",social_media,youtube
https://onlinemajdoor.com/?p=102992,https://www.facebook.com/onlinemajdoor,,social_media,facebook
https://onlinemajdoor.com/?p=102992,https://www.youtube.com/channel/UC2dgR_2zhDYAtJxotUAQb2g,,social_media,youtube
https://onlinemajdoor.com/?p=102992,https://onlinemajdoor.com/wp-content/uploads/2024/02/44.tif,,document,image
https://topnepalnews.com/news/41686/,https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Ftopnepalnews.com%2Fnews%2F41686%2F,,social_media,facebook
https://topnepalnews.com/news/41686/,https://www.linkedin.com/sharing/share-offsite/?url=https%3A%2F%2Ftopnepalnews.com%2Fnews%2F41686%2F,,social_media,linkedin
https://topnepalnews.com/news/41686/,https://www.facebook.com/topnepalnews,"
                
              ",social_media,facebook
https://topnepalnews.com/news/41686/,https://www.youtube.com/channel/UCiNWplWIy-DHHt0mj-lUfBw,"
                
              ",social_media,youtube
https://topnepalnews.com/news/41684/,https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Ftopnepalnews.com%2Fnews%2F41684%2F,,social_media,facebook
https://topnepalnews.com/news/41684/,https://www.linkedin.com/sharing/share-offsite/?url=https%3A%2F%2Ftopnepalnews.com%2Fnews%2F41684%2F,,social_media,linkedin
https://topnepalnews.com/news/41684/,https://www.facebook.com/topnepalnews,"
                
              ",social_media,facebook
https://topnepalnews.com/news/41684/,https://www.youtube.com/channel/UCiNWplWIy-DHHt0mj-lUfBw,"
                
              ",social_media,youtube
https://topnepalnews.com/news/41678/,https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Ftopnepalnews.com%2Fnews%2F41678%2F,,social_media,facebook
https://topnepalnews.com/news/41678/,https://www.linkedin.com/sharing/share-offsite/?url=https%3A%2F%2Ftopnepalnews.com%2Fnews%2F41678%2F,,social_media,linkedin
https://topnepalnews.com/news/41678/,https://www.facebook.com/topnepalnews,"
                
              ",social_media,facebook
https://topnepalnews.com/news/41678/,https://www.youtube.com/channel/UCiNWplWIy-DHHt0mj-lUfBw,"
                
              ",social_media,youtube
https://onlinemajdoor.com/?p=105388,https://www.facebook.com/onlinemajdoor,,social_media,facebook
https://onlinemajdoor.com/?p=105388,https://www.youtube.com/channel/UC2dgR_2zhDYAtJxotUAQb2g,,social_media,youtube
https://onlinemajdoor.com/?p=105367,https://www.facebook.com/onlinemajdoor,,social_media,facebook
https://onlinemajdoor.com/?p=105367,https://www.youtube.com/channel/UC2dgR_2zhDYAtJxotUAQb2g,,social_media,youtube
https://onlinemajdoor.com/?p=105407,https://www.facebook.com/onlinemajdoor,,social_media,facebook
https://onlinemajdoor.com/?p=105407,https://www.youtube.com/channel/UC2dgR_2zhDYAtJxotUAQb2g,,social_media,youtube
https://onlinemajdoor.com/?cat=1,https://www.facebook.com/onlinemajdoor,,social_media,facebook
https://onlinemajdoor.com/?cat=1,https://www.youtube.com/channel/UC2dgR_2zhDYAtJxotUAQb2g,,social_media,youtube
https://onlinemajdoor.com/?cat=9,https://www.facebook.com/onlinemajdoor,,social_media,facebook
https://onlinemajdoor.com/?cat=9,https://www.youtube.com/channel/UC2dgR_2zhDYAtJxotUAQb2g,,social_media,youtube
https://onlinemajdoor.com/?cat=24,https://www.facebook.com/onlinemajdoor,,social_media,facebook
https://onlinemajdoor.com/?cat=24,https://www.youtube.com/channel/UC2dgR_2zhDYAtJxotUAQb2g,,social_media,youtube
https://onlinemajdoor.com/?p=105346,https://www.facebook.com/onlinemajdoor,,social_media,facebook
https://onlinemajdoor.com/?p=105346,https://www.youtube.com/channel/UC2dgR_2zhDYAtJxotUAQb2g,,social_media,youtube
https://onlinemajdoor.com/?p=104880,https://www.facebook.com/onlinemajdoor,,social_media,facebook
https://onlinemajdoor.com/?p=104880,https://www.youtube.com/channel/UC2dgR_2zhDYAtJxotUAQb2g,,social_media,youtube
https://onlinemajdoor.com/?p=104787,https://www.facebook.com/onlinemajdoor,,social_media,facebook
https://onlinemajdoor.com/?p=104787,https://www.youtube.com/channel/UC2dgR_2zhDYAtJxotUAQb2g,,social_media,youtube
https://onlinemajdoor.com/?p=102989,https://www.facebook.com/onlinemajdoor,,social_media,facebook
https://onlinemajdoor.com/?p=102989,https://www.youtube.com/channel/UC2dgR_2zhDYAtJxotUAQb2g,,social_media,youtube
https://onlinemajdoor.com/?p=103002,https://www.facebook.com/onlinemajdoor,,social_media,facebook
https://onlinemajdoor.com/?p=103002,https://www.youtube.com/channel/UC2dgR_2zhDYAtJxotUAQb2g,,social_media,youtube
https://onlinemajdoor.com/?p=105385,https://www.facebook.com/onlinemajdoor,,social_media,facebook
https://onlinemajdoor.com/?p=105385,https://www.youtube.com/channel/UC2dgR_2zhDYAtJxotUAQb2g,,social_media,youtube
https://onlinemajdoor.com/?cat=10,https://www.facebook.com/onlinemajdoor,,social_media,facebook
https://onlinemajdoor.com/?cat=10,https://www.youtube.com/channel/UC2dgR_2zhDYAtJxotUAQb2g,,social_media,youtube
https://onlinemajdoor.com/?cat=19,https://www.facebook.com/onlinemajdoor,,social_media,facebook
https://onlinemajdoor.com/?cat=19,https://www.youtube.com/channel/UC2dgR_2zhDYAtJxotUAQb2g,,social_media,youtube
https://onlinemajdoor.com/?cat=21,https://www.facebook.com/onlinemajdoor,,social_media,facebook
https://onlinemajdoor.com/?cat=21,https://www.youtube.com/channel/UC2dgR_2zhDYAtJxotUAQb2g,,social_media,youtube
https://onlinemajdoor.com/?p=105365,https://www.facebook.com/onlinemajdoor,,social_media,facebook
https://onlinemajdoor.com/?p=105365,https://www.youtube.com/channel/UC2dgR_2zhDYAtJxotUAQb2g,,social_media,youtube
https://onlinemajdoor.com/?p=105404,https://www.facebook.com/onlinemajdoor,,social_media,facebook
https://onlinemajdoor.com/?p=105404,https://www.youtube.com/channel/UC2dgR_2zhDYAtJxotUAQb2g,,social_media,youtube
https://onlinemajdoor.com/?p=103685,https://www.facebook.com/onlinemajdoor,,social_media,facebook
https://onlinemajdoor.com/?p=103685,https://www.youtube.com/channel/UC2dgR_2zhDYAtJxotUAQb2g,,social_media,youtube
https://onlinemajdoor.com/?p=89320,https://www.facebook.com/onlinemajdoor,,social_media,facebook
https://onlinemajdoor.com/?p=89320,https://www.youtube.com/channel/UC2dgR_2zhDYAtJxotUAQb2g,,social_media,youtube
https://onlinemajdoor.com/?p=61080,https://www.facebook.com/onlinemajdoor,,social_media,facebook
https://onlinemajdoor.com/?p=61080,https://www.youtube.com/channel/UC2dgR_2zhDYAtJxotUAQb2g,,social_media,youtube
https://onlinemajdoor.com/?p=105333,https://www.facebook.com/onlinemajdoor,,social_media,facebook
https://onlinemajdoor.com/?p=105333,https://www.youtube.com/channel/UC2dgR_2zhDYAtJxotUAQb2g,,social_media,youtube
https://onlinemajdoor.com/?p=104877,https://www.facebook.com/onlinemajdoor,,social_media,facebook
https://onlinemajdoor.com/?p=104877,https://www.youtube.com/channel/UC2dgR_2zhDYAtJxotUAQb2g,,social_media,youtube
https://onlinemajdoor.com/?p=104776,https://www.facebook.com/onlinemajdoor,,social_media,facebook
https://onlinemajdoor.com/?p=104776,https://www.youtube.com/channel/UC2dgR_2zhDYAtJxotUAQb2g,,social_media,youtube
https://onlinemajdoor.com/?p=102986,https://www.facebook.com/onlinemajdoor,,social_media,facebook
https://onlinemajdoor.com/?p=102986,https://www.youtube.com/channel/UC2dgR_2zhDYAtJxotUAQb2g,,social_media,youtube
https://onlinemajdoor.com/?p=103005,https://www.facebook.com/onlinemajdoor,,social_media,facebook
https://onlinemajdoor.com/?p=103005,https://www.youtube.com/channel/UC2dgR_2zhDYAtJxotUAQb2g,,social_media,youtube
https://onlinemajdoor.com/?p=105383,https://www.facebook.com/onlinemajdoor,,social_media,facebook
https://onlinemajdoor.com/?p=105383,https://www.youtube.com/channel/UC2dgR_2zhDYAtJxotUAQb2g,,social_media,youtube
https://onlinemajdoor.com/?p=102711,https://www.facebook.com/onlinemajdoor,,social_media,facebook
https://onlinemajdoor.com/?p=102711,https://www.youtube.com/channel/UC2dgR_2zhDYAtJxotUAQb2g,,social_media,youtube
https://onlinemajdoor.com/?p=104991,https://www.facebook.com/onlinemajdoor,,social_media,facebook
https://onlinemajdoor.com/?p=104991,https://www.youtube.com/channel/UC2dgR_2zhDYAtJxotUAQb2g,,social_media,youtube
https://onlinemajdoor.com/?p=104267,https://www.facebook.com/onlinemajdoor,,social_media,facebook
https://onlinemajdoor.com/?p=104267,https://www.youtube.com/channel/UC2dgR_2zhDYAtJxotUAQb2g,,social_media,youtube
https://onlinemajdoor.com/?p=105363,https://www.facebook.com/onlinemajdoor,,social_media,facebook
https://onlinemajdoor.com/?p=105363,https://www.youtube.com/channel/UC2dgR_2zhDYAtJxotUAQb2g,,social_media,youtube
https://onlinemajdoor.com/?p=105398,https://www.facebook.com/onlinemajdoor,,social_media,facebook
https://onlinemajdoor.com/?p=105398,https://www.youtube.com/channel/UC2dgR_2zhDYAtJxotUAQb2g,,social_media,youtube
https://onlinemajdoor.com/?p=103683,https://www.facebook.com/onlinemajdoor,,social_media,facebook
https://onlinemajdoor.com/?p=103683,https://www.youtube.com/channel/UC2dgR_2zhDYAtJxotUAQb2g,,social_media,youtube
https://onlinemajdoor.com/?p=89319,https://www.facebook.com/onlinemajdoor,,social_media,facebook
https://onlinemajdoor.com/?p=89319,https://www.youtube.com/channel/UC2dgR_2zhDYAtJxotUAQb2g,,social_media,youtube
https://onlinemajdoor.com/?p=61077,https://www.facebook.com/onlinemajdoor,,social_media,facebook
https://onlinemajdoor.com/?p=61077,https://www.youtube.com/channel/UC2dgR_2zhDYAtJxotUAQb2g,,social_media,youtube
https://onlinemajdoor.com/?p=105329,https://www.facebook.com/onlinemajdoor,,social_media,facebook
https://onlinemajdoor.com/?p=105329,https://www.youtube.com/channel/UC2dgR_2zhDYAtJxotUAQb2g,,social_media,youtube
https://onlinemajdoor.com/?p=104874,https://www.facebook.com/onlinemajdoor,,social_media,facebook
https://onlinemajdoor.com/?p=104874,https://www.youtube.com/channel/UC2dgR_2zhDYAtJxotUAQb2g,,social_media,youtube
https://onlinemajdoor.com/?p=104774,https://www.facebook.com/onlinemajdoor,,social_media,facebook
https://onlinemajdoor.com/?p=104774,https://www.youtube.com/channel/UC2dgR_2zhDYAtJxotUAQb2g,,social_media,youtube
https://onlinemajdoor.com/?p=102984,https://www.facebook.com/onlinemajdoor,,social_media,facebook
https://onlinemajdoor.com/?p=102984,https://www.youtube.com/channel/UC2dgR_2zhDYAtJxotUAQb2g,,social_media,youtube
https://onlinemajdoor.com/?p=103007,https://www.facebook.com/onlinemajdoor,,social_media,facebook
https://onlinemajdoor.com/?p=103007,https://www.youtube.com/channel/UC2dgR_2zhDYAtJxotUAQb2g,,social_media,youtube
https://onlinemajdoor.com/?p=105380,https://www.facebook.com/onlinemajdoor,,social_media,facebook
https://onlinemajdoor.com/?p=105380,https://www.youtube.com/channel/UC2dgR_2zhDYAtJxotUAQb2g,,social_media,youtube
https://onlinemajdoor.com/?p=102709,https://www.facebook.com/onlinemajdoor,,social_media,facebook
https://onlinemajdoor.com/?p=102709,https://www.youtube.com/channel/UC2dgR_2zhDYAtJxotUAQb2g,,social_media,youtube
https://onlinemajdoor.com/?p=104988,https://www.facebook.com/onlinemajdoor,,social_media,facebook
https://onlinemajdoor.com/?p=104988,https://www.youtube.com/channel/UC2dgR_2zhDYAtJxotUAQb2g,,social_media,youtube
https://onlinemajdoor.com/?p=104264,https://www.facebook.com/onlinemajdoor,,social_media,facebook
https://onlinemajdoor.com/?p=104264,https://www.youtube.com/channel/UC2dgR_2zhDYAtJxotUAQb2g,,social_media,youtube
https://onlinemajdoor.com/?p=105360,https://www.facebook.com/onlinemajdoor,,social_media,facebook
https://onlinemajdoor.com/?p=105360,https://www.youtube.com/channel/UC2dgR_2zhDYAtJxotUAQb2g,,social_media,youtube
https://onlinemajdoor.com/?p=105396,https://www.facebook.com/onlinemajdoor,,social_media,facebook
https://onlinemajdoor.com/?p=105396,https://www.youtube.com/channel/UC2dgR_2zhDYAtJxotUAQb2g,,social_media,youtube
https://onlinemajdoor.com/?p=103680,https://www.facebook.com/onlinemajdoor,,social_media,facebook
https://onlinemajdoor.com/?p=103680,https://www.youtube.com/channel/UC2dgR_2zhDYAtJxotUAQb2g,,social_media,youtube
https://onlinemajdoor.com/?p=89315,https://www.facebook.com/onlinemajdoor,,social_media,facebook
https://onlinemajdoor.com/?p=89315,https://www.youtube.com/channel/UC2dgR_2zhDYAtJxotUAQb2g,,social_media,youtube
https://onlinemajdoor.com/?p=61074,https://www.facebook.com/onlinemajdoor,,social_media,facebook
https://onlinemajdoor.com/?p=61074,https://www.youtube.com/channel/UC2dgR_2zhDYAtJxotUAQb2g,,social_media,youtube
https://onlinemajdoor.com/?p=105327,https://www.facebook.com/onlinemajdoor,,social_media,facebook
https://onlinemajdoor.com/?p=105327,https://www.youtube.com/channel/UC2dgR_2zhDYAtJxotUAQb2g,,social_media,youtube
https://onlinemajdoor.com/?p=104872,https://www.facebook.com/onlinemajdoor,,social_media,facebook
https://onlinemajdoor.com/?p=104872,https://www.youtube.com/channel/UC2dgR_2zhDYAtJxotUAQb2g,,social_media,youtube
https://onlinemajdoor.com/?p=104772,https://www.facebook.com/onlinemajdoor,,social_media,facebook
https://onlinemajdoor.com/?p=104772,https://www.youtube.com/channel/UC2dgR_2zhDYAtJxotUAQb2g,,social_media,youtube
https://onlinemajdoor.com/?p=102981,https://www.facebook.com/onlinemajdoor,,social_media,facebook
https://onlinemajdoor.com/?p=102981,https://www.youtube.com/channel/UC2dgR_2zhDYAtJxotUAQb2g,,social_media,youtube
https://onlinemajdoor.com/?p=103010,https://www.facebook.com/onlinemajdoor,,social_media,facebook
https://onlinemajdoor.com/?p=103010,https://www.youtube.com/channel/UC2dgR_2zhDYAtJxotUAQb2g,,social_media,youtube
https://onlinemajdoor.com/?p=105377,https://www.facebook.com/onlinemajdoor,,social_media,facebook
https://onlinemajdoor.com/?p=105377,https://www.youtube.com/channel/UC2dgR_2zhDYAtJxotUAQb2g,,social_media,youtube
https://onlinemajdoor.com/?p=102706,https://www.facebook.com/onlinemajdoor,,social_media,facebook
https://onlinemajdoor.com/?p=102706,https://www.youtube.com/channel/UC2dgR_2zhDYAtJxotUAQb2g,,social_media,youtube
https://onlinemajdoor.com/?p=104984,https://www.facebook.com/onlinemajdoor,,social_media,facebook
https://onlinemajdoor.com/?p=104984,https://www.youtube.com/channel/UC2dgR_2zhDYAtJxotUAQb2g,,social_media,youtube
https://onlinemajdoor.com/?p=105357,https://www.facebook.com/onlinemajdoor,,social_media,facebook
https://onlinemajdoor.com/?p=105357,https://www.youtube.com/channel/UC2dgR_2zhDYAtJxotUAQb2g,,social_media,youtube
https://onlinemajdoor.com/?p=104262,https://www.facebook.com/onlinemajdoor,,social_media,facebook
https://onlinemajdoor.com/?p=104262,https://www.youtube.com/channel/UC2dgR_2zhDYAtJxotUAQb2g,,social_media,youtube
https://onlinemajdoor.com/?p=105394,https://www.facebook.com/onlinemajdoor,,social_media,facebook
https://onlinemajdoor.com/?p=105394,https://www.youtube.com/channel/UC2dgR_2zhDYAtJxotUAQb2g,,social_media,youtube
https://onlinemajdoor.com/?p=103677,https://www.facebook.com/onlinemajdoor,,social_media,facebook
https://onlinemajdoor.com/?p=103677,https://www.youtube.com/channel/UC2dgR_2zhDYAtJxotUAQb2g,,social_media,youtube
https://www.bbc.com/nepali/articles/c72p0j914d6o,https://www.youtube.com/channel/UCa9wigEw31xDMh_nrscmL6g,यहाँ ,social_media,youtube
https://www.bbc.com/nepali/articles/c72p0j914d6o,https://www.facebook.com/BBCnewsNepali,फेसबुक,social_media,facebook
https://www.bbc.com/nepali/articles/c72p0j914d6o,https://www.instagram.com/bbcnewsnepali/,इन्स्टाग्राम ,social_media,instagram
https://www.bbc.com/nepali/articles/cd1dx314w8zo,https://www.youtube.com/channel/UCa9wigEw31xDMh_nrscmL6g,यहाँ ,social_media,youtube
https://www.bbc.com/nepali/articles/cd1dx314w8zo,https://www.facebook.com/BBCnewsNepali,फेसबुक,social_media,facebook
https://www.bbc.com/nepali/articles/cd1dx314w8zo,https://www.instagram.com/bbcnewsnepali/,इन्स्टाग्राम ,social_media,instagram
https://www.bbc.com/nepali/articles/ckv735w0zgzo,https://www.youtube.com/channel/UCa9wigEw31xDMh_nrscmL6g,यहाँ ,social_media,youtube
https://www.bbc.com/nepali/articles/ckv735w0zgzo,https://www.facebook.com/BBCnewsNepali,फेसबुक,social_media,facebook
https://www.bbc.com/nepali/articles/ckv735w0zgzo,https://www.instagram.com/bbcnewsnepali/,इन्स्टाग्राम ,social_media,instagram
https://www.bbc.com/nepali/articles/c87zp6rrryko,https://www.youtube.com/channel/UCa9wigEw31xDMh_nrscmL6g,यहाँ ,social_media,youtube
https://www.bbc.com/nepali/articles/c87zp6rrryko,https://www.facebook.com/BBCnewsNepali,फेसबुक,social_media,facebook
https://www.bbc.com/nepali/articles/c87zp6rrryko,https://www.instagram.com/bbcnewsnepali/,इन्स्टाग्राम ,social_media,instagram
https://www.bbc.com/nepali/articles/c72pll7pm5po,https://www.youtube.com/channel/UCa9wigEw31xDMh_nrscmL6g,यहाँ ,social_media,youtube
https://www.bbc.com/nepali/articles/c72pll7pm5po,https://www.facebook.com/BBCnewsNepali,फेसबुक,social_media,facebook
https://www.bbc.com/nepali/articles/c72pll7pm5po,https://www.instagram.com/bbcnewsnepali/,इन्स्टाग्राम ,social_media,instagram
https://www.bbc.com/nepali/articles/c296054d01lo,https://www.youtube.com/channel/UCa9wigEw31xDMh_nrscmL6g,यहाँ ,social_media,youtube
https://www.bbc.com/nepali/articles/c296054d01lo,https://www.facebook.com/BBCnewsNepali,फेसबुक,social_media,facebook
https://www.bbc.com/nepali/articles/c296054d01lo,https://www.instagram.com/bbcnewsnepali/,इन्स्टाग्राम ,social_media,instagram
https://www.bbc.com/nepali/articles/c51n4jzx1rqo,https://www.youtube.com/channel/UCa9wigEw31xDMh_nrscmL6g,यहाँ ,social_media,youtube
https://www.bbc.com/nepali/articles/c51n4jzx1rqo,https://www.facebook.com/BBCnewsNepali,फेसबुक,social_media,facebook
https://www.bbc.com/nepali/articles/c51n4jzx1rqo,https://www.instagram.com/bbcnewsnepali/,इन्स्टाग्राम ,social_media,instagram
https://www.bbc.com/nepali/articles/c72pe2pdyggo,https://www.youtube.com/channel/UCa9wigEw31xDMh_nrscmL6g,यहाँ ,social_media,youtube
https://www.bbc.com/nepali/articles/c72pe2pdyggo,https://www.facebook.com/BBCnewsNepali,फेसबुक,social_media,facebook
https://www.bbc.com/nepali/articles/c72pe2pdyggo,https://www.instagram.com/bbcnewsnepali/,इन्स्टाग्राम ,social_media,instagram
https://www.bbc.com/nepali/articles/c1rv034n8yno,https://www.youtube.com/channel/UCa9wigEw31xDMh_nrscmL6g,यहाँ ,social_media,youtube
https://www.bbc.com/nepali/articles/c1rv034n8yno,https://www.facebook.com/BBCnewsNepali,फेसबुक,social_media,facebook
https://www.bbc.com/nepali/articles/c1rv034n8yno,https://www.instagram.com/bbcnewsnepali/,इन्स्टाग्राम ,social_media,instagram
https://www.bbc.com/nepali/articles/c72p0j914d6o,https://www.youtube.com/channel/UCa9wigEw31xDMh_nrscmL6g,यहाँ ,social_media,youtube
https://www.bbc.com/nepali/articles/c72p0j914d6o,https://www.facebook.com/BBCnewsNepali,फेसबुक,social_media,facebook
https://www.bbc.com/nepali/articles/c72p0j914d6o,https://www.instagram.com/bbcnewsnepali/,इन्स्टाग्राम ,social_media,instagram
https://www.nepalipaisa.com/,https://www.facebook.com/NepaliPaisa.News/,,social_media,facebook
https://www.nepalipaisa.com/,https://www.instagram.com/nepalipaisa1/,,social_media,instagram
https://www.nepalipaisa.com/,https://www.linkedin.com/company/nepali-paisa/,,social_media,linkedin
https://www.nepalipaisa.com/,https://www.youtube.com/@nepalipaisa1,,social_media,youtube
https://www.nepalipaisa.com/,https://www.tiktok.com/@nepalipaisamedia,,social_media,tiktok
https://www.nepalipaisa.com/,https://www.youtube.com/channel/UCuS_6Lvf1OmJQSU_cpSHfQA,,social_media,youtube
https://www.nepalipaisa.com/,https://www.instagram.com/paisapodcast/?igshid=YmMyMTA2M2Y%3D,,social_media,instagram
https://www.nepalipaisa.com/,https://www.tiktok.com/@paisapodcast,,social_media,tiktok
https://www.nepalipaisa.com/,https://www.tiktok.com/@paisapodcast?_t=8bOidMFBfW6&_r=1,,social_media,tiktok
https://www.nepalipaisa.com/,https://www.youtube.com/@nepalipaisa981,,social_media,youtube
https://www.dainiknepal.com/,https://www.facebook.com/Kathmandu-Naturopathy-Hospital-2470719769689341,,social_media,facebook
https://onlinemajdoor.com/,https://www.facebook.com/onlinemajdoor,,social_media,facebook
https://onlinemajdoor.com/,https://www.youtube.com/channel/UC2dgR_2zhDYAtJxotUAQb2g,,social_media,youtube
https://topnepalnews.com/,https://www.facebook.com/events/1062176814815793, ,social_media,facebook
https://topnepalnews.com/,https://www.youtube.com/channel/UCiNWplWIy-DHHt0mj-lUfBw,भिडियो समाचार,social_media,youtube
https://topnepalnews.com/,https://www.facebook.com/topnepalnews,"
                
              ",social_media,facebook
https://www.nepalipaisa.com/,https://www.facebook.com/NepaliPaisa.News/,,social_media,facebook
https://www.nepalipaisa.com/,https://www.instagram.com/nepalipaisa1/,,social_media,instagram
https://www.nepalipaisa.com/,https://www.linkedin.com/company/nepali-paisa/,,social_media,linkedin
https://www.nepalipaisa.com/,https://www.youtube.com/@nepalipaisa1,,social_media,youtube
https://www.nepalipaisa.com/,https://www.tiktok.com/@nepalipaisamedia,,social_media,tiktok
https://www.nepalipaisa.com/,https://www.youtube.com/channel/UCuS_6Lvf1OmJQSU_cpSHfQA,,social_media,youtube
https://www.nepalipaisa.com/,https://www.instagram.com/paisapodcast/?igshid=YmMyMTA2M2Y%3D,,social_media,instagram
https://www.nepalipaisa.com/,https://www.tiktok.com/@paisapodcast,,social_media,tiktok
https://www.nepalipaisa.com/,https://www.tiktok.com/@paisapodcast?_t=8bOidMFBfW6&_r=1,,social_media,tiktok
https://www.nepalipaisa.com/,https://www.youtube.com/@nepalipaisa981,,social_media,youtube
https://www.dainiknepal.com,https://www.facebook.com/Kathmandu-Naturopathy-Hospital-2470719769689341,,social_media,facebook
https://www.nepalipaisa.com/,https://www.facebook.com/NepaliPaisa.News/,,social_media,facebook
https://www.nepalipaisa.com/,https://www.instagram.com/nepalipaisa1/,,social_media,instagram
https://www.nepalipaisa.com/,https://www.linkedin.com/company/nepali-paisa/,,social_media,linkedin
https://www.nepalipaisa.com/,https://www.youtube.com/@nepalipaisa1,,social_media,youtube
https://www.nepalipaisa.com/,https://www.tiktok.com/@nepalipaisamedia,,social_media,tiktok
https://www.nepalipaisa.com/,https://www.youtube.com/channel/UCuS_6Lvf1OmJQSU_cpSHfQA,,social_media,youtube
https://www.nepalipaisa.com/,https://www.instagram.com/paisapodcast/?igshid=YmMyMTA2M2Y%3D,,social_media,instagram
https://www.nepalipaisa.com/,https://www.tiktok.com/@paisapodcast,,social_media,tiktok
https://www.nepalipaisa.com/,https://www.tiktok.com/@paisapodcast?_t=8bOidMFBfW6&_r=1,,social_media,tiktok
https://www.nepalipaisa.com/,https://www.youtube.com/@nepalipaisa981,,social_media,youtube
https://onlinemajdoor.com/,https://www.facebook.com/onlinemajdoor,,social_media,facebook
https://onlinemajdoor.com/,https://www.youtube.com/channel/UC2dgR_2zhDYAtJxotUAQb2g,,social_media,youtube
https://topnepalnews.com/,https://www.facebook.com/events/1062176814815793, ,social_media,facebook
https://topnepalnews.com/,https://www.youtube.com/channel/UCiNWplWIy-DHHt0mj-lUfBw,भिडियो समाचार,social_media,youtube
https://topnepalnews.com/,https://www.facebook.com/topnepalnews,"
                
              ",social_media,facebook
https://www.dainiknepal.com/,https://www.facebook.com/Kathmandu-Naturopathy-Hospital-2470719769689341,,social_media,facebook
https://topnepalnews.com/news-category/national/,https://www.facebook.com/topnepalnews,"
                
              ",social_media,facebook
https://topnepalnews.com/news-category/national/,https://www.youtube.com/channel/UCiNWplWIy-DHHt0mj-lUfBw,"
                
              ",social_media,youtube
https://www.bbc.com/nepali/articles/ce43w3rd1pdo,https://www.youtube.com/channel/UCa9wigEw31xDMh_nrscmL6g,यहाँ ,social_media,youtube
https://www.bbc.com/nepali/articles/ce43w3rd1pdo,https://www.facebook.com/BBCnewsNepali,फेसबुक,social_media,facebook
https://www.bbc.com/nepali/articles/ce43w3rd1pdo,https://www.instagram.com/bbcnewsnepali/,इन्स्टाग्राम ,social_media,instagram
https://www.nepalipaisa.com/,https://www.facebook.com/NepaliPaisa.News/,,social_media,facebook
https://www.nepalipaisa.com/,https://www.instagram.com/nepalipaisa1/,,social_media,instagram
https://www.nepalipaisa.com/,https://www.linkedin.com/company/nepali-paisa/,,social_media,linkedin
https://www.nepalipaisa.com/,https://www.youtube.com/@nepalipaisa1,,social_media,youtube
https://www.nepalipaisa.com/,https://www.tiktok.com/@nepalipaisamedia,,social_media,tiktok
https://www.nepalipaisa.com/,https://www.youtube.com/channel/UCuS_6Lvf1OmJQSU_cpSHfQA,,social_media,youtube
https://www.nepalipaisa.com/,https://www.instagram.com/paisapodcast/?igshid=YmMyMTA2M2Y%3D,,social_media,instagram
https://www.nepalipaisa.com/,https://www.tiktok.com/@paisapodcast,,social_media,tiktok
https://www.nepalipaisa.com/,https://www.tiktok.com/@paisapodcast?_t=8bOidMFBfW6&_r=1,,social_media,tiktok
https://www.nepalipaisa.com/,https://www.youtube.com/@nepalipaisa981,,social_media,youtube
https://www.nepalipaisa.com/news,https://www.facebook.com/NepaliPaisa.News/,,social_media,facebook
https://www.nepalipaisa.com/news,https://www.instagram.com/nepalipaisa1/,,social_media,instagram
https://www.nepalipaisa.com/news,https://www.linkedin.com/company/nepali-paisa/,,social_media,linkedin
https://www.nepalipaisa.com/news,https://www.youtube.com/@nepalipaisa1,,social_media,youtube
https://www.nepalipaisa.com/news,https://www.tiktok.com/@nepalipaisamedia,,social_media,tiktok
https://www.nepalipaisa.com/news,https://www.youtube.com/channel/UCuS_6Lvf1OmJQSU_cpSHfQA,,social_media,youtube
https://www.nepalipaisa.com/news,https://www.instagram.com/paisapodcast/?igshid=YmMyMTA2M2Y%3D,,social_media,instagram
https://www.nepalipaisa.com/news,https://www.tiktok.com/@paisapodcast,,social_media,tiktok
https://www.nepalipaisa.com/news,https://www.tiktok.com/@paisapodcast?_t=8bOidMFBfW6&_r=1,,social_media,tiktok
https://www.nepalipaisa.com/news,https://www.youtube.com/@nepalipaisa981,,social_media,youtube
https://topnepalnews.com/news-category/rajneeti/,https://www.facebook.com/topnepalnews,"
                
              ",social_media,facebook
https://topnepalnews.com/news-category/rajneeti/,https://www.youtube.com/channel/UCiNWplWIy-DHHt0mj-lUfBw,"
                
              ",social_media,youtube
https://onlinemajdoor.com,https://www.facebook.com/onlinemajdoor,,social_media,facebook
